Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
18 5 1990 29.19 43.91 0.0 11.61
19 5 1990 28.92 43.6 0.02 11.36
20 5 1990 28.62 43.13 0.03 10.74
21 5 1990 29.25 42.89 0.0 10.84
22 5 1990 27.9 44.04 0.0 10.82
23 5 1990 27.69 44.01 0.0 10.1
24 5 1990 30.12 45.25 0.0 10.72
25 5 1990 32.45 45.62 0.0 11.91
26 5 1990 33.58 45.46 0.0 11.36
27 5 1990 32.69 44.87 0.0 13.05
28 5 1990 31.3 43.72 1.61 12.26
29 5 1990 30.48 43.55 2.9 10.85
30 5 1990 29.26 39.57 1.52 7.26
31 5 1990 28.25 38.71 8.17 7.0
1 6 1990 27.67 36.28 4.5 6.19
2 6 1990 26.34 39.37 0.03 8.36
3 6 1990 28.02 40.05 0.0 9.37
4 6 1990 28.73 39.12 0.0 7.77
5 6 1990 27.66 42.45 0.0 10.41
6 6 1990 27.44 41.7 0.0 12.17
7 6 1990 27.5 42.22 0.0 10.4
8 6 1990 29.52 43.53 0.35 9.67
9 6 1990 29.44 41.32 2.79 7.83
10 6 1990 30.61 42.83 0.06 10.48
11 6 1990 29.68 41.42 0.51 8.97
12 6 1990 27.96 41.41 1.07 8.98
13 6 1990 27.45 41.86 0.77 8.19
14 6 1990 30.02 42.43 0.0 8.28
15 6 1990 28.9 44.3 0.0 10.49
16 6 1990 29.74 44.35 0.16 9.57
17 6 1990 30.51 44.24 0.01 7.99
18 6 1990 32.47 45.08 0.49 11.11
19 6 1990 31.8 44.57 11.08 8.95
20 6 1990 27.26 41.76 5.39 8.8
21 6 1990 28.64 41.51 16.38 8.36
22 6 1990 26.8 39.15 0.74 7.11
23 6 1990 27.12 39.21 0.25 8.4
24 6 1990 28.1 40.1 0.3 10.39
25 6 1990 27.77 39.4 0.36 9.18
26 6 1990 27.7 41.05 0.0 7.71
27 6 1990 29.55 40.51 0.01 8.13
28 6 1990 28.48 39.25 2.49 7.71
29 6 1990 28.4 36.85 3.88 4.09
30 6 1990 26.29 30.66 56.13 3.2
1 7 1990 25.36 29.82 20.23 2.64
2 7 1990 25.73 31.33 13.45 2.98
3 7 1990 25.08 31.82 36.52 1.87
4 7 1990 25.55 32.9 26.88 2.71
5 7 1990 24.65 30.47 5.3 3.81
6 7 1990 24.52 31.44 0.93 3.75
7 7 1990 24.33 34.19 1.5 4.56
8 7 1990 25.1 34.59 0.55 4.81
9 7 1990 25.16 31.83 0.26 4.29
10 7 1990 24.73 35.23 0.06 4.72
11 7 1990 25.1 35.03 0.13 5.06
12 7 1990 26.36 34.45 0.04 5.88
13 7 1990 26.15 33.9 17.3 6.29
14 7 1990 24.85 35.28 0.54 5.8
15 7 1990 25.73 33.57 0.03 4.15
16 7 1990 25.48 30.81 24.22 2.43
17 7 1990 25.36 32.51 8.47 4.76
18 7 1990 25.73 33.81 3.18 4.55
19 7 1990 25.16 31.61 0.77 4.69
20 7 1990 24.03 34.83 2.82 6.03
21 7 1990 24.55 35.05 0.51 6.04
22 7 1990 24.98 35.34 0.03 5.73
23 7 1990 26.15 32.91 1.26 4.25
24 7 1990 25.04 33.85 5.39 2.96
25 7 1990 26.38 31.97 2.49 3.29
26 7 1990 24.4 33.87 0.57 4.34
27 7 1990 24.93 35.42 0.09 5.47
28 7 1990 24.91 35.19 0.18 5.82
29 7 1990 24.64 36.14 0.08 5.66
30 7 1990 24.93 35.07 0.06 6.09
31 7 1990 25.74 34.98 0.16 4.98
1 8 1990 25.23 32.25 2.56 2.72
2 8 1990 24.8 33.62 18.58 2.76
3 8 1990 25.14 31.56 18.03 3.44
4 8 1990 24.95 30.23 24.33 2.08
5 8 1990 24.61 30.58 56.44 3.68
6 8 1990 24.57 31.68 9.46 4.36
7 8 1990 23.87 32.8 0.57 4.8
8 8 1990 25.17 30.54 0.09 3.49
9 8 1990 24.84 30.53 7.9 4.24
10 8 1990 24.82 31.05 1.06 4.28
11 8 1990 25.61 32.04 1.63 4.59
12 8 1990 25.81 31.26 1.52 2.74
13 8 1990 24.83 33.26 2.6 4.54
14 8 1990 25.05 30.33 0.78 4.49
15 8 1990 25.0 30.4 1.51 4.07
16 8 1990 24.68 32.22 1.6 5.19
17 8 1990 25.95 31.7 1.09 4.42
18 8 1990 25.76 33.81 5.5 4.85
19 8 1990 25.98 33.78 3.54 4.97
20 8 1990 25.85 32.04 0.82 3.92
21 8 1990 25.85 30.96 4.49 3.87
22 8 1990 25.49 30.19 3.04 3.91
23 8 1990 25.63 31.03 5.37 3.43
24 8 1990 24.62 31.44 4.39 3.16
25 8 1990 23.48 31.62 1.09 4.78
26 8 1990 24.48 32.21 0.2 4.58
27 8 1990 24.4 32.35 0.26 3.86
28 8 1990 24.7 31.71 4.23 4.37
29 8 1990 23.85 31.96 1.76 3.79
30 8 1990 24.65 32.96 3.52 4.41
31 8 1990 25.28 30.62 4.69 2.99
1 9 1990 25.07 30.87 10.63 4.24
2 9 1990 25.19 30.23 2.28 4.36
3 9 1990 23.63 33.08 1.15 4.29
4 9 1990 23.33 32.85 0.4 4.4
5 9 1990 24.35 31.94 4.92 2.46
6 9 1990 24.63 30.12 17.89 2.1
7 9 1990 24.58 29.8 25.64 3.06
8 9 1990 24.35 30.71 6.62 2.83
9 9 1990 23.59 31.19 6.7 3.16
10 9 1990 23.95 31.87 5.24 4.32
11 9 1990 23.59 32.02 0.55 4.79
12 9 1990 23.12 32.86 0.0 4.89
13 9 1990 22.3 32.45 0.0 4.68
14 9 1990 23.05 32.74 0.03 3.17
15 9 1990 23.69 30.73 5.07 2.54
16 9 1990 23.83 30.72 37.06 1.54
17 9 1990 22.71 31.51 5.52 2.59
18 9 1990 22.86 30.5 4.1 2.38
19 9 1990 22.7 30.06 0.28 2.5
20 9 1990 22.58 27.65 6.76 3.12
21 9 1990 23.88 29.26 32.79 3.1
22 9 1990 23.3 29.88 5.76 3.61
23 9 1990 23.21 30.55 0.88 4.35
24 9 1990 23.57 31.4 1.5 4.2
25 9 1990 24.19 32.09 0.97 4.13
26 9 1990 24.05 30.44 5.82 3.87
27 9 1990 22.83 32.05 0.46 3.85
28 9 1990 22.58 32.98 1.18 4.44
29 9 1990 23.15 32.24 0.47 4.28
30 9 1990 22.97 31.06 7.21 3.58
1 10 1990 22.29 30.78 5.49 4.56
2 10 1990 21.72 31.45 0.06 4.38
3 10 1990 21.48 32.55 0.0 4.27
4 10 1990 19.45 33.5 0.05 3.94
5 10 1990 18.79 32.58 0.0 4.31
6 10 1990 21.23 32.38 0.0 4.35
7 10 1990 20.73 32.68 0.0 4.32
8 10 1990 21.05 32.69 0.45 4.4
9 10 1990 19.43 33.09 0.04 4.52
10 10 1990 18.79 33.71 0.05 3.91
11 10 1990 19.33 34.12 0.0 4.24
12 10 1990 20.51 33.56 0.0 3.81
13 10 1990 21.51 33.69 0.0 3.88
14 10 1990 20.98 33.33 0.0 3.96
15 10 1990 19.8 33.42 0.0 4.46
16 10 1990 17.45 35.05 0.0 4.55
17 10 1990 17.46 35.08 0.0 4.83
18 10 1990 17.54 34.42 0.0 4.6
19 10 1990 17.71 33.88 0.0 4.43
20 10 1990 19.08 33.73 0.0 4.08
21 10 1990 18.23 32.87 0.0 3.88
22 10 1990 19.35 31.96 0.0 3.88
23 10 1990 18.69 31.62 0.0 3.89
24 10 1990 19.88 29.55 0.0 3.31
25 10 1990 19.1 31.29 0.0 3.29
26 10 1990 20.09 31.69 0.1 3.52
27 10 1990 18.8 31.9 0.5 3.46
28 10 1990 19.31 31.31 0.0 3.74
29 10 1990 16.59 32.04 0.0 3.96
30 10 1990 15.79 32.88 0.0 3.67
31 10 1990 15.56 33.13 0.0 4.08
1 11 1990 15.46 32.48 0.17 4.51
2 11 1990 14.94 32.78 0.0 4.08
3 11 1990 14.97 32.08 0.0 3.98
4 11 1990 14.72 31.47 0.0 4.08
5 11 1990 16.76 31.55 0.0 3.92
6 11 1990 16.66 31.91 0.0 3.55
7 11 1990 14.69 32.98 0.0 4.04
8 11 1990 14.62 32.69 0.0 3.96
9 11 1990 14.7 32.24 0.0 3.46
10 11 1990 16.72 32.14 0.0 3.34
11 11 1990 14.47 30.68 0.0 3.73
12 11 1990 13.49 30.23 0.0 3.93
13 11 1990 15.37 31.12 0.0 3.62
14 11 1990 14.98 31.03 0.0 3.57
15 11 1990 14.47 31.49 0.0 3.36
16 11 1990 13.09 31.96 0.0 3.38
17 11 1990 13.66 31.52 0.0 3.42
18 11 1990 13.05 31.98 0.0 4.01
19 11 1990 12.94 32.15 0.0 4.48
20 11 1990 15.21 28.67 0.0 3.13
21 11 1990 15.4 30.36 0.2 3.52
22 11 1990 14.09 29.76 0.08 3.34
23 11 1990 14.6 29.44 0.0 2.44
24 11 1990 14.46 29.14 0.0 2.86
25 11 1990 12.73 29.11 0.0 3.01
26 11 1990 16.23 28.29 0.0 3.26
27 11 1990 17.76 29.47 0.0 3.59
28 11 1990 15.97 29.97 0.0 2.78
29 11 1990 16.38 30.06 0.0 3.57
30 11 1990 15.32 29.93 0.0 3.2
1 12 1990 13.47 28.28 0.0 3.23
2 12 1990 14.44 28.94 0.0 3.9
3 12 1990 11.52 30.59 0.0 4.19
4 12 1990 13.65 30.06 0.0 3.72
5 12 1990 14.23 29.23 0.0 3.25
6 12 1990 13.11 28.97 0.0 3.34
7 12 1990 10.08 29.16 0.0 3.55
8 12 1990 10.22 29.56 0.0 3.71
9 12 1990 14.06 27.9 0.16 2.9
