Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
18 5 1990 29.31 44.08 0.0 11.74
19 5 1990 28.64 42.94 0.0 12.44
20 5 1990 28.64 42.53 0.07 12.73
21 5 1990 28.34 42.75 0.0 12.02
22 5 1990 28.01 43.37 0.0 12.23
23 5 1990 28.08 43.48 0.0 11.66
24 5 1990 29.87 45.19 0.0 11.38
25 5 1990 30.69 45.05 0.0 11.74
26 5 1990 32.32 45.26 0.0 12.51
27 5 1990 31.05 44.57 0.0 14.06
28 5 1990 29.76 43.12 0.12 11.93
29 5 1990 30.29 43.97 2.12 9.77
30 5 1990 30.62 41.48 0.03 8.02
31 5 1990 30.78 40.24 5.35 7.61
1 6 1990 29.55 38.55 0.74 8.58
2 6 1990 28.11 40.15 0.13 10.11
3 6 1990 29.57 41.2 0.0 10.47
4 6 1990 29.03 40.94 0.0 9.85
5 6 1990 28.02 43.03 0.0 11.47
6 6 1990 28.65 41.87 0.0 11.31
7 6 1990 28.89 42.16 0.0 9.88
8 6 1990 30.12 43.11 0.16 10.41
9 6 1990 29.01 41.4 4.72 9.36
10 6 1990 29.67 42.02 0.02 10.73
11 6 1990 28.62 42.05 0.23 10.56
12 6 1990 27.9 41.15 0.46 9.0
13 6 1990 28.09 40.3 4.58 9.01
14 6 1990 27.99 41.39 0.0 8.54
15 6 1990 28.47 43.91 0.0 9.85
16 6 1990 28.83 44.87 0.0 9.78
17 6 1990 30.44 44.71 0.0 7.51
18 6 1990 32.58 45.23 0.01 12.1
19 6 1990 31.41 44.46 2.43 11.9
20 6 1990 29.41 43.67 2.0 11.6
21 6 1990 30.22 42.72 6.91 11.32
22 6 1990 28.24 40.18 0.11 9.94
23 6 1990 28.69 40.66 0.05 10.58
24 6 1990 29.84 41.37 0.03 11.15
25 6 1990 30.58 41.9 0.02 10.45
26 6 1990 30.3 43.33 0.0 9.63
27 6 1990 32.62 44.26 0.01 9.66
28 6 1990 33.26 41.69 2.26 8.65
29 6 1990 30.99 39.76 1.33 8.5
30 6 1990 28.04 33.54 20.6 5.4
1 7 1990 25.8 32.29 35.92 4.75
2 7 1990 26.18 30.91 8.69 4.5
3 7 1990 25.51 34.73 10.19 3.05
4 7 1990 26.65 33.58 37.26 2.87
5 7 1990 25.29 33.61 11.35 4.23
6 7 1990 24.67 31.87 5.07 3.19
7 7 1990 24.8 33.59 7.12 3.79
8 7 1990 25.4 34.4 0.38 5.41
9 7 1990 25.52 33.49 0.24 5.15
10 7 1990 24.88 35.58 0.02 4.56
11 7 1990 25.19 34.5 0.02 5.51
12 7 1990 26.0 35.69 0.08 6.46
13 7 1990 25.77 36.08 8.75 6.97
14 7 1990 25.14 35.64 0.09 5.78
15 7 1990 25.72 35.13 0.0 5.89
16 7 1990 26.15 33.74 12.61 2.68
17 7 1990 26.03 33.75 11.78 4.63
18 7 1990 25.44 35.33 7.79 5.98
19 7 1990 25.37 34.73 0.36 6.21
20 7 1990 24.76 36.37 0.73 6.59
21 7 1990 25.08 36.4 0.06 6.66
22 7 1990 25.51 36.5 0.02 6.2
23 7 1990 26.55 36.2 0.11 5.26
24 7 1990 25.54 35.31 2.75 4.81
25 7 1990 26.65 32.98 2.06 4.43
26 7 1990 25.4 33.87 2.0 4.95
27 7 1990 25.68 37.26 0.05 6.85
28 7 1990 25.66 37.23 0.05 6.52
29 7 1990 25.2 37.56 0.01 6.71
30 7 1990 25.63 36.64 0.0 6.89
31 7 1990 26.49 36.87 0.02 5.71
1 8 1990 26.23 36.03 0.22 4.55
2 8 1990 26.08 34.15 22.5 3.84
3 8 1990 25.27 33.03 19.3 4.84
4 8 1990 25.08 30.84 13.43 3.36
5 8 1990 24.7 30.56 36.43 3.57
6 8 1990 24.63 31.48 17.31 4.5
7 8 1990 23.61 32.52 3.13 4.83
8 8 1990 25.29 31.67 0.31 3.45
9 8 1990 25.19 30.65 10.2 2.71
10 8 1990 25.7 30.21 3.24 4.19
11 8 1990 25.03 32.49 16.21 4.32
12 8 1990 25.47 32.49 6.93 5.19
13 8 1990 24.12 33.26 0.67 4.28
14 8 1990 24.67 32.63 0.04 4.41
15 8 1990 24.75 32.11 0.05 5.18
16 8 1990 24.88 32.76 0.02 4.26
17 8 1990 26.0 31.33 0.27 4.57
18 8 1990 25.6 32.9 2.44 4.38
19 8 1990 25.44 33.04 0.32 4.84
20 8 1990 25.57 31.51 0.15 3.29
21 8 1990 25.65 31.35 4.89 4.12
22 8 1990 25.12 31.14 17.41 3.32
23 8 1990 25.29 29.9 3.22 4.24
24 8 1990 25.3 31.51 1.66 3.4
25 8 1990 23.74 32.76 1.15 4.75
26 8 1990 24.64 32.8 1.02 4.49
27 8 1990 24.59 33.03 0.56 3.73
28 8 1990 24.72 33.29 2.5 4.6
29 8 1990 25.01 32.07 2.67 4.01
30 8 1990 24.78 33.29 3.16 3.62
31 8 1990 25.33 31.12 1.47 3.81
1 9 1990 24.9 32.9 4.58 4.98
2 9 1990 25.18 32.52 0.26 4.98
3 9 1990 24.19 34.3 0.62 4.9
4 9 1990 23.29 34.01 0.1 4.86
5 9 1990 24.46 33.24 0.75 4.2
6 9 1990 24.57 30.83 1.91 4.41
7 9 1990 25.23 29.3 13.14 2.09
8 9 1990 23.87 32.32 10.91 3.65
9 9 1990 23.89 32.28 6.9 4.52
10 9 1990 23.78 33.14 2.5 4.78
11 9 1990 23.12 33.52 0.25 5.19
12 9 1990 22.91 34.34 0.0 5.35
13 9 1990 21.98 34.7 0.0 5.16
14 9 1990 23.01 34.3 0.0 4.4
15 9 1990 23.36 34.12 0.81 4.22
16 9 1990 24.22 33.69 9.79 4.36
17 9 1990 22.52 31.98 6.84 3.68
18 9 1990 22.64 31.87 10.2 4.3
19 9 1990 22.78 31.05 0.25 3.32
20 9 1990 22.36 30.72 4.72 2.41
21 9 1990 23.21 30.94 16.27 2.89
22 9 1990 23.48 31.02 8.1 4.15
23 9 1990 23.38 32.26 5.61 4.36
24 9 1990 23.9 33.42 0.11 4.21
25 9 1990 23.82 33.86 0.04 3.67
26 9 1990 22.78 32.98 0.31 4.3
27 9 1990 21.93 33.98 0.02 4.01
28 9 1990 23.14 34.44 0.53 3.75
29 9 1990 23.32 33.41 2.09 4.64
30 9 1990 23.03 31.91 1.2 3.89
1 10 1990 21.41 32.33 3.73 4.67
2 10 1990 22.23 33.8 0.5 4.71
3 10 1990 21.61 34.73 0.0 4.51
4 10 1990 19.3 35.59 0.0 5.22
5 10 1990 18.93 35.05 0.0 4.78
6 10 1990 20.94 34.68 0.0 4.84
7 10 1990 20.67 35.33 0.0 4.76
8 10 1990 18.51 35.94 0.0 4.98
9 10 1990 20.1 35.25 0.01 4.52
10 10 1990 20.65 35.87 0.0 4.35
11 10 1990 18.62 36.12 0.0 4.08
12 10 1990 21.04 35.42 0.0 3.84
13 10 1990 22.69 34.9 0.0 4.23
14 10 1990 21.16 34.62 0.0 4.0
15 10 1990 18.69 35.34 0.0 4.77
16 10 1990 18.23 36.73 0.0 4.91
17 10 1990 16.73 37.01 0.0 5.46
18 10 1990 17.39 35.03 0.0 4.48
19 10 1990 17.01 34.52 0.0 4.68
20 10 1990 15.74 33.79 0.0 4.11
21 10 1990 17.64 33.17 0.0 4.62
22 10 1990 14.19 32.53 0.0 4.23
23 10 1990 17.48 31.55 0.0 3.57
24 10 1990 19.14 26.41 0.0 3.26
25 10 1990 17.18 31.52 0.0 4.01
26 10 1990 16.28 32.64 0.02 4.03
27 10 1990 13.01 32.39 0.06 3.99
28 10 1990 15.77 32.87 0.0 4.11
29 10 1990 14.26 33.08 0.0 3.88
30 10 1990 15.2 33.52 0.0 3.67
31 10 1990 15.62 34.13 0.0 4.24
1 11 1990 15.97 33.5 0.01 4.82
2 11 1990 17.84 33.55 0.0 4.53
3 11 1990 14.63 32.98 0.0 4.83
4 11 1990 14.62 32.45 0.0 4.92
5 11 1990 16.47 32.6 0.0 4.22
6 11 1990 18.17 33.05 0.0 3.07
7 11 1990 15.81 33.69 0.0 4.72
8 11 1990 14.4 33.21 0.0 4.84
9 11 1990 15.11 32.46 0.0 3.52
10 11 1990 17.04 32.7 0.0 3.54
11 11 1990 14.31 31.6 0.0 4.29
12 11 1990 13.12 31.33 0.0 4.25
13 11 1990 16.21 31.93 0.0 3.46
14 11 1990 15.9 31.69 0.0 3.39
15 11 1990 15.4 32.48 0.0 3.44
16 11 1990 15.46 32.33 0.0 3.39
17 11 1990 15.3 31.83 0.0 3.41
18 11 1990 13.23 32.67 0.0 4.23
19 11 1990 13.8 32.05 0.0 3.98
20 11 1990 18.33 30.22 0.0 3.86
21 11 1990 15.31 28.9 0.21 3.62
22 11 1990 14.3 29.13 0.01 3.31
23 11 1990 13.98 28.76 0.0 3.17
24 11 1990 12.82 28.4 0.0 3.8
25 11 1990 11.69 28.56 0.0 3.27
26 11 1990 11.51 28.44 0.0 3.67
27 11 1990 14.51 28.66 0.0 4.03
28 11 1990 15.85 29.73 0.0 2.84
29 11 1990 14.77 26.85 0.0 3.56
30 11 1990 15.53 27.69 0.0 2.56
1 12 1990 14.5 27.79 0.0 2.77
2 12 1990 13.92 30.02 0.0 4.19
3 12 1990 9.44 29.15 0.0 3.97
4 12 1990 10.58 28.3 0.0 3.88
5 12 1990 10.94 28.06 0.0 3.38
6 12 1990 9.65 27.58 0.0 3.6
7 12 1990 8.12 27.32 0.0 3.31
8 12 1990 8.49 27.51 0.0 3.55
9 12 1990 12.26 26.63 0.01 3.07
10 12 1990 11.8 25.84 0.0 2.65
11 12 1990 10.09 27.16 0.0 2.74
12 12 1990 12.26 28.36 0.0 2.73
13 12 1990 11.04 28.02 0.0 2.87
14 12 1990 10.66 28.12 0.0 3.43
15 12 1990 13.41 28.36 0.0 3.67
16 12 1990 12.72 28.27 0.0 3.36
17 12 1990 12.88 25.92 0.0 3.17
18 12 1990 10.07 26.12 0.0 3.3
19 12 1990 8.66 25.49 0.0 2.59
20 12 1990 9.1 25.89 0.0 2.64
21 12 1990 7.71 25.85 0.0 3.23
22 12 1990 8.47 26.7 0.0 2.79
23 12 1990 9.32 27.35 0.0 3.13
24 12 1990 9.43 27.69 0.0 2.81
25 12 1990 9.12 27.55 0.0 3.13
26 12 1990 10.72 27.82 0.0 3.01
27 12 1990 12.76 28.52 0.0 3.4
28 12 1990 11.16 29.87 0.0 4.06
29 12 1990 12.39 25.15 0.01 4.58
30 12 1990 6.2 20.76 0.0 3.47
31 12 1990 2.04 19.49 0.0 3.53
1 1 1991 2.52 19.85 0.0 2.89
2 1 1991 2.63 20.13 0.0 2.82
3 1 1991 2.37 20.67 0.0 2.65
4 1 1991 3.71 22.72 0.0 2.99
5 1 1991 4.75 23.4 0.0 3.11
6 1 1991 4.47 24.58 0.0 3.79
7 1 1991 7.71 24.7 0.0 4.4
8 1 1991 8.81 22.92 0.0 3.5
9 1 1991 6.09 22.67 0.0 2.7
10 1 1991 6.66 23.32 0.0 2.82
11 1 1991 7.67 24.62 0.0 2.77
12 1 1991 7.57 24.3 0.0 2.88
13 1 1991 6.0 23.48 0.0 3.07
14 1 1991 5.3 22.71 0.0 2.94
15 1 1991 3.45 21.94 0.0 3.25
16 1 1991 4.45 22.44 0.0 2.73
17 1 1991 4.95 23.01 0.0 2.98
18 1 1991 4.91 22.04 0.0 3.5
19 1 1991 4.86 23.78 0.0 3.44
20 1 1991 7.12 24.87 0.0 2.93
21 1 1991 10.89 28.82 0.0 3.79
22 1 1991 8.51 27.62 0.0 3.63
23 1 1991 8.79 28.15 0.0 3.63
24 1 1991 11.96 30.24 0.0 3.32
25 1 1991 11.52 31.12 0.0 3.72
26 1 1991 15.82 33.04 0.0 3.64
27 1 1991 14.12 33.17 0.0 4.28
28 1 1991 13.15 33.74 0.0 5.66
29 1 1991 13.94 31.86 0.0 4.56
30 1 1991 11.93 30.53 0.0 3.87
31 1 1991 11.21 30.71 0.0 4.04
1 2 1991 10.1 28.76 0.0 5.25
2 2 1991 8.82 28.35 0.0 3.51
3 2 1991 13.08 28.97 0.0 4.57
4 2 1991 9.15 28.05 0.0 4.32
5 2 1991 8.81 27.53 0.0 4.2
6 2 1991 10.02 28.66 0.0 3.99
7 2 1991 12.94 29.83 0.0 3.89
8 2 1991 13.9 29.59 0.0 4.19
9 2 1991 13.37 31.62 0.0 4.57
10 2 1991 13.82 31.44 0.0 5.42
11 2 1991 15.06 31.71 0.0 6.09
12 2 1991 9.06 27.24 0.0 4.79
13 2 1991 8.98 27.44 0.07 4.35
14 2 1991 8.13 27.08 0.0 3.84
15 2 1991 8.31 27.13 0.0 4.29
16 2 1991 8.39 26.42 0.0 4.37
17 2 1991 9.32 26.33 0.0 4.56
18 2 1991 7.12 25.05 0.0 5.11
19 2 1991 6.33 24.78 0.0 3.79
20 2 1991 10.32 30.65 0.0 5.22
21 2 1991 10.83 32.98 0.0 5.52
22 2 1991 14.14 33.6 0.0 4.61
23 2 1991 18.12 33.69 3.38 5.07
24 2 1991 17.07 33.49 0.09 4.78
25 2 1991 15.43 32.26 0.03 4.97
26 2 1991 16.29 30.75 0.0 6.4
27 2 1991 12.6 28.16 0.01 4.36
28 2 1991 12.59 30.32 0.0 4.7
1 3 1991 12.54 30.43 0.0 4.72
2 3 1991 11.76 33.09 0.0 5.32
3 3 1991 13.64 32.4 0.0 5.95
4 3 1991 15.88 30.36 0.49 4.59
5 3 1991 13.81 32.01 0.0 5.87
6 3 1991 13.98 29.67 0.0 5.08
7 3 1991 11.9 30.97 0.0 5.07
8 3 1991 14.22 33.86 0.0 4.99
9 3 1991 15.84 35.31 0.0 5.27
10 3 1991 17.09 35.62 0.0 5.99
11 3 1991 15.4 34.91 0.0 5.56
12 3 1991 15.27 34.78 0.0 5.31
13 3 1991 15.12 35.63 0.0 6.98
14 3 1991 15.26 34.0 0.0 6.46
15 3 1991 14.42 34.01 0.0 6.06
16 3 1991 14.15 35.03 0.0 5.7
17 3 1991 15.27 36.83 0.0 6.13
18 3 1991 17.76 38.35 0.0 7.2
19 3 1991 20.74 36.37 0.0 7.45
20 3 1991 15.88 34.35 0.0 6.82
21 3 1991 17.37 34.55 0.0 6.6
22 3 1991 18.58 32.65 0.0 8.0
23 3 1991 17.61 34.04 0.21 7.6
24 3 1991 14.19 32.0 0.14 6.67
25 3 1991 13.65 33.17 0.0 6.4
26 3 1991 16.26 36.43 0.0 6.19
27 3 1991 19.0 39.05 0.0 6.43
28 3 1991 19.95 39.76 0.0 6.95
29 3 1991 22.53 41.26 0.0 6.84
