Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
18 5 1990 29.7 44.43 0.0 10.56
19 5 1990 29.61 43.54 0.0 12.5
20 5 1990 28.84 43.08 0.5 12.74
21 5 1990 28.53 43.36 0.01 11.87
22 5 1990 28.3 43.74 0.0 12.22
23 5 1990 28.15 43.97 0.0 10.9
24 5 1990 29.23 45.8 0.0 11.06
25 5 1990 29.89 45.58 0.0 10.85
26 5 1990 30.39 45.89 0.0 11.96
27 5 1990 31.53 45.08 0.0 14.22
28 5 1990 30.55 43.68 0.34 12.38
29 5 1990 30.82 44.42 2.22 10.57
30 5 1990 31.27 41.52 0.02 9.25
31 5 1990 30.55 41.18 2.44 7.25
1 6 1990 30.15 39.58 2.51 7.51
2 6 1990 28.14 41.42 0.2 10.4
3 6 1990 29.99 42.4 0.0 10.68
4 6 1990 30.39 41.26 0.0 9.18
5 6 1990 27.44 43.7 0.0 10.62
6 6 1990 29.13 42.92 0.0 12.45
7 6 1990 29.4 42.94 0.01 9.84
8 6 1990 30.79 43.75 0.73 10.1
9 6 1990 30.08 41.91 4.65 9.28
10 6 1990 29.87 42.55 0.02 10.6
11 6 1990 28.73 42.68 0.1 10.24
12 6 1990 28.6 41.37 0.66 8.7
13 6 1990 28.05 40.77 4.84 8.09
14 6 1990 28.07 41.85 0.0 8.42
15 6 1990 29.47 44.21 0.0 10.42
16 6 1990 28.98 44.54 0.0 9.19
17 6 1990 31.29 44.87 0.02 7.06
18 6 1990 32.33 45.81 0.12 11.23
19 6 1990 32.35 44.91 3.97 11.34
20 6 1990 29.58 44.25 1.64 10.9
21 6 1990 30.86 44.06 7.44 10.66
22 6 1990 28.16 40.38 0.88 8.76
23 6 1990 28.25 40.65 0.54 9.97
24 6 1990 30.22 41.69 0.05 11.13
25 6 1990 30.96 42.23 0.15 10.61
26 6 1990 30.43 43.99 0.0 9.79
27 6 1990 33.4 44.23 0.06 9.92
28 6 1990 32.33 42.36 3.63 8.64
29 6 1990 30.91 38.37 2.19 4.1
30 6 1990 28.21 34.72 20.39 5.88
1 7 1990 26.06 33.76 44.25 3.94
2 7 1990 26.24 30.15 12.66 3.68
3 7 1990 25.62 35.09 14.77 2.97
4 7 1990 26.83 32.53 46.92 2.39
5 7 1990 25.4 32.14 9.62 3.68
6 7 1990 24.55 32.51 4.79 3.23
7 7 1990 25.02 33.83 7.74 4.68
8 7 1990 25.74 34.28 0.54 3.76
9 7 1990 25.6 32.63 0.27 4.39
10 7 1990 25.13 35.34 0.12 4.61
11 7 1990 25.54 34.26 0.19 4.58
12 7 1990 26.5 35.25 0.01 5.53
13 7 1990 26.05 35.65 9.57 6.5
14 7 1990 25.36 35.48 0.03 5.54
15 7 1990 25.92 34.57 0.0 4.77
16 7 1990 26.44 32.93 16.34 2.62
17 7 1990 26.14 34.0 16.1 5.2
18 7 1990 26.02 34.98 9.07 5.32
19 7 1990 25.72 33.38 2.32 5.2
20 7 1990 24.65 35.44 5.58 6.24
21 7 1990 24.92 35.52 1.1 6.29
22 7 1990 25.34 35.8 0.05 5.7
23 7 1990 26.5 34.3 0.69 4.12
24 7 1990 25.1 34.42 3.2 3.63
25 7 1990 26.54 33.38 2.31 4.17
26 7 1990 25.41 33.36 2.33 5.15
27 7 1990 25.68 35.45 0.07 5.93
28 7 1990 25.63 36.09 0.33 5.87
29 7 1990 25.26 36.36 0.04 5.85
30 7 1990 25.58 35.83 0.02 6.17
31 7 1990 26.3 35.91 0.17 5.72
1 8 1990 26.12 35.97 1.45 3.53
2 8 1990 25.92 32.83 30.3 3.1
3 8 1990 25.04 32.58 19.16 4.49
4 8 1990 24.71 29.6 19.25 2.11
5 8 1990 24.4 30.75 37.84 3.41
6 8 1990 24.96 31.08 14.3 4.73
7 8 1990 24.12 32.29 2.67 4.84
8 8 1990 25.73 32.01 0.22 3.21
9 8 1990 25.4 31.2 13.81 3.25
10 8 1990 25.64 30.3 2.74 3.4
11 8 1990 25.14 32.3 16.74 3.36
12 8 1990 25.75 30.93 9.4 4.14
13 8 1990 24.4 33.1 1.87 4.25
14 8 1990 25.42 31.96 0.27 4.44
15 8 1990 25.25 30.26 0.19 4.66
16 8 1990 24.38 32.75 0.11 5.12
17 8 1990 26.22 32.25 0.41 4.44
18 8 1990 26.02 32.92 2.79 4.89
19 8 1990 25.86 33.4 0.92 4.84
20 8 1990 25.69 31.51 0.14 4.06
21 8 1990 26.1 31.06 2.2 3.02
22 8 1990 25.65 30.51 19.67 2.73
23 8 1990 25.69 30.39 2.45 4.09
24 8 1990 25.4 31.63 1.04 3.61
25 8 1990 23.93 32.44 1.4 4.72
26 8 1990 24.7 32.49 1.15 4.43
27 8 1990 24.7 32.5 0.37 3.53
28 8 1990 25.08 32.68 3.1 4.67
29 8 1990 24.89 32.24 3.19 4.23
30 8 1990 25.06 33.41 3.43 3.93
31 8 1990 25.64 31.4 1.69 4.38
1 9 1990 25.08 32.51 4.82 4.99
2 9 1990 25.29 32.75 0.5 4.87
3 9 1990 24.48 33.55 0.58 4.21
4 9 1990 23.52 33.26 0.2 4.76
5 9 1990 24.46 32.27 1.83 3.45
6 9 1990 24.6 29.5 4.44 2.9
7 9 1990 25.18 29.85 18.26 2.18
8 9 1990 24.41 31.99 11.28 3.32
9 9 1990 24.05 31.95 8.88 4.26
10 9 1990 24.01 32.7 2.79 4.59
11 9 1990 23.23 32.91 0.25 5.06
12 9 1990 22.69 33.51 0.0 5.22
13 9 1990 21.93 33.67 0.0 4.99
14 9 1990 22.94 33.44 0.0 3.65
15 9 1990 23.86 32.01 1.53 3.11
16 9 1990 24.0 31.9 16.68 1.92
17 9 1990 23.15 30.77 6.68 2.49
18 9 1990 22.65 31.59 18.46 3.07
19 9 1990 22.56 30.17 0.48 2.9
20 9 1990 22.42 30.26 6.22 3.23
21 9 1990 23.57 30.34 16.77 3.41
22 9 1990 23.55 29.82 14.48 3.65
23 9 1990 23.74 31.4 1.17 4.3
24 9 1990 24.1 32.31 0.42 4.13
25 9 1990 23.51 32.78 0.22 3.81
26 9 1990 23.22 31.42 1.53 3.91
27 9 1990 22.33 32.83 0.0 3.86
28 9 1990 22.65 33.79 0.23 4.16
29 9 1990 23.38 32.66 2.16 4.2
30 9 1990 22.65 31.4 2.12 3.68
1 10 1990 21.18 31.65 5.22 4.52
2 10 1990 22.22 32.05 0.36 4.51
3 10 1990 21.48 33.18 0.0 4.21
4 10 1990 18.86 33.73 0.0 4.37
5 10 1990 21.27 33.05 0.0 4.21
6 10 1990 20.77 32.69 0.0 4.22
7 10 1990 20.98 33.44 0.0 4.21
8 10 1990 19.65 33.98 0.01 4.22
9 10 1990 20.21 33.69 0.01 4.14
10 10 1990 19.9 34.29 0.0 4.23
11 10 1990 18.16 34.49 0.0 4.09
12 10 1990 20.37 33.8 0.0 3.81
13 10 1990 20.8 34.11 0.0 3.68
14 10 1990 20.64 33.46 0.0 3.98
15 10 1990 18.48 33.95 0.0 4.35
16 10 1990 19.38 35.18 0.0 4.51
17 10 1990 16.47 35.42 0.0 4.33
