Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
18 5 1990 24.98 41.02 0.0 9.77
19 5 1990 24.8 40.6 0.0 10.58
20 5 1990 24.73 40.98 0.0 10.13
21 5 1990 24.76 41.01 0.0 9.25
22 5 1990 24.61 41.84 0.0 9.75
23 5 1990 26.03 41.65 0.0 9.43
24 5 1990 28.98 42.31 0.0 9.92
25 5 1990 29.44 42.3 0.0 9.43
26 5 1990 28.82 43.02 0.02 11.01
27 5 1990 27.28 40.04 0.01 10.7
28 5 1990 26.74 40.55 0.0 10.64
29 5 1990 27.65 40.92 0.17 9.54
30 5 1990 28.54 41.26 0.02 8.16
31 5 1990 29.08 38.05 9.34 6.96
1 6 1990 27.72 36.0 4.25 7.21
2 6 1990 26.94 37.11 0.43 7.65
3 6 1990 26.6 40.72 0.01 9.67
4 6 1990 25.86 41.56 0.05 9.68
5 6 1990 25.8 40.83 0.0 10.13
6 6 1990 26.35 40.24 0.0 10.09
7 6 1990 26.48 40.34 0.07 9.99
8 6 1990 27.1 40.86 0.0 9.52
9 6 1990 26.83 40.08 0.0 9.85
10 6 1990 26.94 40.51 0.0 10.09
11 6 1990 27.12 41.14 0.0 10.15
12 6 1990 27.32 40.33 0.0 9.63
13 6 1990 27.23 40.26 1.29 9.49
14 6 1990 27.82 41.2 0.53 8.08
15 6 1990 28.23 42.3 0.0 9.06
16 6 1990 29.02 42.4 0.0 10.05
17 6 1990 27.75 43.33 0.0 10.19
18 6 1990 28.14 43.42 0.11 11.4
19 6 1990 27.48 42.69 0.15 10.48
20 6 1990 27.6 42.34 0.01 10.62
21 6 1990 27.87 40.51 0.01 9.53
22 6 1990 26.69 39.66 0.0 10.26
23 6 1990 27.08 40.08 0.17 10.1
24 6 1990 27.06 39.62 0.29 9.5
25 6 1990 27.43 40.34 0.03 8.92
26 6 1990 28.63 38.96 0.02 8.19
27 6 1990 30.05 42.46 0.0 9.57
28 6 1990 29.91 40.48 0.01 8.91
29 6 1990 30.62 37.94 0.08 8.67
30 6 1990 28.12 34.25 0.14 6.47
1 7 1990 27.23 39.9 0.04 7.62
2 7 1990 28.44 38.19 0.04 7.44
3 7 1990 28.4 37.22 1.29 5.65
4 7 1990 27.55 33.58 11.75 4.2
5 7 1990 26.91 30.83 19.04 2.73
6 7 1990 25.72 30.77 6.06 2.81
7 7 1990 25.3 35.81 4.57 5.13
8 7 1990 25.52 34.87 0.88 5.98
9 7 1990 25.68 34.68 0.11 6.35
10 7 1990 25.37 34.93 0.05 5.66
11 7 1990 25.8 37.56 0.0 6.88
12 7 1990 25.45 37.03 0.01 6.78
13 7 1990 25.18 37.58 0.02 7.58
