Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
18 5 1990 25.72 41.66 0.0 11.3
19 5 1990 25.0 41.19 0.0 11.15
20 5 1990 25.17 41.58 0.0 11.45
21 5 1990 24.75 41.65 0.0 10.59
22 5 1990 25.42 42.27 0.0 10.85
23 5 1990 25.72 41.83 0.0 11.05
24 5 1990 27.64 41.97 0.0 10.58
25 5 1990 28.56 42.31 0.0 11.16
26 5 1990 28.27 43.32 0.0 12.69
27 5 1990 26.45 41.43 0.01 11.21
28 5 1990 28.04 40.58 0.0 10.91
29 5 1990 28.57 40.98 0.0 9.74
30 5 1990 29.24 41.66 0.0 9.25
31 5 1990 29.31 40.27 2.06 8.26
1 6 1990 29.95 39.91 0.58 9.85
2 6 1990 29.44 41.12 0.13 11.07
3 6 1990 27.35 42.44 0.08 11.17
4 6 1990 26.9 43.0 0.0 11.69
5 6 1990 26.58 41.57 0.0 10.87
6 6 1990 27.41 41.49 0.0 11.19
7 6 1990 27.59 41.05 0.06 11.04
8 6 1990 27.71 41.34 0.0 11.24
9 6 1990 27.65 41.05 0.0 11.82
10 6 1990 27.78 41.01 0.0 11.79
11 6 1990 27.58 41.31 0.0 11.24
12 6 1990 27.38 40.4 0.0 10.13
13 6 1990 27.56 40.74 0.86 10.71
14 6 1990 27.33 41.68 0.33 9.21
15 6 1990 28.96 42.94 0.06 9.99
16 6 1990 29.41 43.32 0.0 11.19
17 6 1990 28.9 44.32 0.0 11.94
18 6 1990 28.36 44.43 0.0 12.8
19 6 1990 27.66 42.72 0.02 11.9
20 6 1990 28.37 42.41 0.0 10.77
21 6 1990 28.06 40.58 0.0 10.6
22 6 1990 27.46 40.74 0.0 10.87
23 6 1990 27.9 40.85 0.01 11.22
24 6 1990 28.01 39.76 0.02 10.47
25 6 1990 27.79 40.37 0.0 9.68
26 6 1990 28.63 41.27 0.0 9.95
27 6 1990 30.45 42.21 0.0 10.38
28 6 1990 31.01 41.91 0.0 10.79
29 6 1990 31.17 42.66 0.02 12.64
30 6 1990 28.97 40.04 0.02 10.34
1 7 1990 28.84 40.15 0.0 9.65
2 7 1990 29.18 39.87 0.0 8.66
3 7 1990 29.37 41.33 0.5 7.7
4 7 1990 29.64 39.65 1.63 7.73
5 7 1990 30.48 35.02 9.85 5.15
6 7 1990 26.93 33.42 3.09 4.24
7 7 1990 28.08 37.43 2.08 7.01
8 7 1990 28.66 37.12 0.12 9.22
9 7 1990 28.07 39.3 0.01 10.16
10 7 1990 27.23 38.51 0.01 8.86
11 7 1990 27.74 40.58 0.0 9.32
12 7 1990 27.39 39.83 0.02 9.63
13 7 1990 26.94 40.13 0.03 9.96
14 7 1990 27.26 40.5 0.01 9.78
15 7 1990 27.87 39.08 0.0 8.95
16 7 1990 28.55 39.18 0.0 8.44
17 7 1990 28.45 37.91 0.09 8.62
18 7 1990 28.19 36.24 0.0 8.37
19 7 1990 28.33 39.51 0.04 9.26
20 7 1990 27.83 39.77 0.07 9.6
21 7 1990 27.28 40.03 0.07 9.09
22 7 1990 26.87 39.81 0.0 8.51
23 7 1990 27.65 40.48 0.0 8.71
24 7 1990 28.97 41.05 0.69 9.46
25 7 1990 28.62 40.78 0.01 9.93
26 7 1990 27.16 39.02 2.03 9.33
27 7 1990 27.01 39.6 0.18 8.71
28 7 1990 26.87 39.91 0.0 8.96
29 7 1990 27.7 39.22 0.0 8.46
30 7 1990 27.18 39.47 0.0 8.67
31 7 1990 26.94 39.61 0.01 8.93
1 8 1990 27.37 38.33 0.0 8.24
2 8 1990 27.72 38.83 0.01 8.32
3 8 1990 28.76 38.3 0.85 4.11
4 8 1990 31.02 38.76 0.18 7.17
5 8 1990 28.54 35.46 1.14 5.97
6 8 1990 26.62 28.76 15.08 2.62
7 8 1990 25.93 33.68 5.8 4.42
8 8 1990 26.03 36.07 3.72 5.98
9 8 1990 27.12 35.61 0.76 3.99
10 8 1990 28.78 36.2 2.42 4.61
11 8 1990 29.08 35.4 0.59 6.98
12 8 1990 27.8 39.3 0.01 9.98
13 8 1990 26.49 39.15 0.0 8.22
14 8 1990 27.17 38.66 0.02 6.18
15 8 1990 28.44 39.69 0.0 6.74
16 8 1990 29.65 42.06 0.02 9.45
17 8 1990 30.65 38.48 0.89 6.8
18 8 1990 30.08 37.8 2.85 6.26
19 8 1990 28.98 40.48 0.44 6.2
20 8 1990 29.52 38.83 0.98 7.1
21 8 1990 29.77 36.68 7.81 6.42
22 8 1990 28.3 37.58 0.22 6.57
23 8 1990 29.08 36.85 4.71 7.11
24 8 1990 29.79 36.37 2.26 6.26
25 8 1990 27.16 35.3 7.3 5.46
26 8 1990 26.15 34.87 2.5 4.57
27 8 1990 25.76 36.87 1.02 5.56
28 8 1990 25.78 37.37 0.43 6.16
29 8 1990 26.76 37.58 0.08 6.6
30 8 1990 27.23 36.13 1.22 3.19
31 8 1990 28.25 37.32 1.19 5.65
1 9 1990 28.59 35.05 9.36 3.61
2 9 1990 26.12 31.86 47.29 3.5
3 9 1990 24.18 33.62 7.41 4.66
4 9 1990 24.82 36.1 0.2 5.78
5 9 1990 25.62 37.58 0.05 5.91
6 9 1990 26.93 39.72 0.44 7.27
7 9 1990 27.42 38.99 5.28 7.19
8 9 1990 26.56 37.01 0.66 7.35
9 9 1990 26.11 36.1 5.04 7.09
10 9 1990 25.08 36.81 0.41 7.13
11 9 1990 24.8 36.83 0.01 7.14
12 9 1990 24.16 36.69 0.05 6.91
13 9 1990 24.21 36.44 0.01 6.51
14 9 1990 24.68 36.25 0.07 6.19
15 9 1990 24.62 37.15 0.04 6.43
16 9 1990 25.36 36.88 0.0 7.49
17 9 1990 23.76 37.13 0.0 7.18
18 9 1990 23.31 36.08 0.02 6.63
19 9 1990 24.62 35.29 0.02 6.23
20 9 1990 24.64 36.59 0.35 4.64
21 9 1990 26.46 36.7 0.56 5.95
22 9 1990 26.19 39.92 0.01 6.09
23 9 1990 26.83 40.29 0.18 7.03
24 9 1990 26.18 39.01 0.31 7.07
25 9 1990 26.9 38.4 0.01 6.02
26 9 1990 27.27 38.28 0.35 5.77
27 9 1990 27.24 37.69 1.4 6.75
28 9 1990 25.63 37.02 0.21 7.26
29 9 1990 25.08 36.2 0.52 6.84
30 9 1990 25.2 35.48 0.07 5.3
1 10 1990 23.83 37.19 0.89 4.24
2 10 1990 24.57 37.98 0.71 4.94
3 10 1990 23.88 38.56 0.1 5.92
4 10 1990 23.57 38.51 0.14 6.82
5 10 1990 23.61 38.98 0.08 7.82
6 10 1990 22.91 38.8 0.01 7.87
7 10 1990 22.66 38.57 0.0 7.8
8 10 1990 22.3 38.83 0.0 7.0
9 10 1990 21.74 38.55 0.0 5.59
10 10 1990 22.24 38.79 0.0 5.18
11 10 1990 24.89 39.27 0.0 5.63
12 10 1990 25.33 38.14 0.0 5.08
13 10 1990 22.08 38.01 0.0 5.68
14 10 1990 21.42 38.51 0.0 5.54
15 10 1990 21.58 38.63 0.0 6.03
16 10 1990 21.8 39.6 0.0 6.73
